country,city,season,pollutant,seasonal_avg
CN,湘西州,spring,no2,18.5
CN,湘西州,spring,o3,115.0
CN,湘西州,spring,pm10,55.5
CN,湘西州,spring,pm25,25.5
CN,湘西州,spring,so2,8.0
CN,湛江市,spring,co,933.3333333333334
CN,湛江市,spring,no2,18.0
CN,湛江市,spring,o3,156.0
CN,湛江市,spring,pm10,57.333333333333336
CN,湛江市,spring,pm25,38.333333333333336
CN,湛江市,spring,so2,7.666666666666667
CN,溧阳市,spring,co,1100.0
CN,溧阳市,spring,no2,34.0
CN,溧阳市,spring,o3,202.5
CN,溧阳市,spring,pm10,125.0
CN,溧阳市,spring,pm25,78.5
CN,溧阳市,spring,so2,15.0
CN,滁州市,spring,co,850.0
CN,滁州市,spring,no2,64.5
CN,滁州市,spring,o3,174.5
CN,滁州市,spring,pm10,99.25
CN,滁州市,spring,pm25,39.0
CN,滁州市,spring,so2,10.5
CN,滨州市,spring,co,1100.0
CN,滨州市,spring,no2,32.0
CN,滨州市,spring,o3,278.0
CN,滨州市,spring,pm10,81.0
CN,滨州市,spring,pm25,40.0
CN,滨州市,spring,so2,21.0
CN,漯河市,spring,co,400.0
CN,漯河市,spring,no2,24.5
CN,漯河市,spring,o3,188.5
CN,漯河市,spring,pm10,75.5
CN,漯河市,spring,pm25,29.5
CN,漯河市,spring,so2,7.5
CN,漳州市,spring,co,575.0
CN,漳州市,spring,no2,18.5
CN,漳州市,spring,o3,137.25
CN,漳州市,spring,pm10,50.5
CN,漳州市,spring,pm25,28.0
CN,漳州市,spring,so2,8.5
CN,潍坊市,spring,co,975.0
CN,潍坊市,spring,no2,89.0
CN,潍坊市,spring,o3,314.0
CN,潍坊市,spring,pm10,200.25
CN,潍坊市,spring,pm25,66.0
CN,潍坊市,spring,so2,25.5
CN,潮州市,spring,co,800.0
CN,潮州市,spring,no2,19.0
CN,潮州市,spring,o3,134.0
CN,潮州市,spring,pm10,44.0
CN,潮州市,spring,pm25,48.0
CN,潮州市,spring,so2,9.0
CN,濮阳市,spring,co,633.3333333333334
CN,濮阳市,spring,no2,20.666666666666668
CN,濮阳市,spring,o3,219.66666666666666
CN,濮阳市,spring,pm10,89.33333333333333
CN,濮阳市,spring,pm25,27.666666666666668
CN,濮阳市,spring,so2,8.0
CN,烟台市,spring,co,733.3333333333334
CN,烟台市,spring,no2,80.33333333333333
CN,烟台市,spring,o3,255.0
CN,烟台市,spring,pm10,133.33333333333334
CN,烟台市,spring,pm25,58.0
CN,烟台市,spring,so2,11.333333333333334
CN,焦作市,spring,co,250.0
CN,焦作市,spring,no2,51.5
CN,焦作市,spring,o3,206.5
CN,焦作市,spring,pm10,97.0
CN,焦作市,spring,pm25,39.5
CN,焦作市,spring,so2,7.5
CN,牡丹江市,spring,co,500.0
CN,牡丹江市,spring,no2,30.4
CN,牡丹江市,spring,o3,95.4
CN,牡丹江市,spring,pm10,55.6
CN,牡丹江市,spring,pm25,27.6
CN,牡丹江市,spring,so2,2.6
CN,玉林市,spring,co,950.0
CN,玉林市,spring,no2,25.5
CN,玉林市,spring,o3,117.5
CN,玉林市,spring,pm10,71.0
CN,玉林市,spring,pm25,46.0
CN,玉林市,spring,so2,18.0
CN,玉树州,spring,co,400.0
CN,玉树州,spring,no2,8.0
CN,玉树州,spring,o3,119.0
CN,玉树州,spring,pm10,26.0
CN,玉树州,spring,pm25,8.0
CN,玉树州,spring,so2,8.0
CN,玉溪市,spring,co,900.0
CN,玉溪市,spring,no2,26.333333333333332
CN,玉溪市,spring,o3,163.33333333333334
CN,玉溪市,spring,pm10,71.0
CN,玉溪市,spring,pm25,38.0
CN,玉溪市,spring,so2,13.0
CN,珠海市,spring,co,625.0
CN,珠海市,spring,no2,16.0
CN,珠海市,spring,o3,107.75
CN,珠海市,spring,pm10,29.5
CN,珠海市,spring,pm25,18.5
CN,珠海市,spring,so2,3.5
CN,瓦房店市,spring,co,750.0
CN,瓦房店市,spring,no2,28.5
CN,瓦房店市,spring,o3,155.0
CN,瓦房店市,spring,pm10,99.5
CN,瓦房店市,spring,pm25,38.5
CN,瓦房店市,spring,so2,26.0
CN,甘孜州,spring,co,400.0
CN,甘孜州,spring,no2,17.0
CN,甘孜州,spring,o3,106.0
CN,甘孜州,spring,pm10,32.5
CN,甘孜州,spring,pm25,25.5
CN,甘孜州,spring,so2,17.5
CN,白城市,spring,co,100.0
CN,白城市,spring,no2,12.0
CN,白城市,spring,o3,146.0
CN,白城市,spring,pm10,42.0
CN,白城市,spring,pm25,14.0
CN,白城市,spring,so2,6.0
CN,白山市,spring,co,700.0
CN,白山市,spring,no2,29.0
CN,白山市,spring,o3,150.0
CN,白山市,spring,pm10,69.0
CN,白山市,spring,pm25,29.0
CN,白山市,spring,so2,10.0
CN,白银市,spring,co,400.0
CN,白银市,spring,no2,14.0
CN,白银市,spring,o3,146.0
CN,白银市,spring,pm10,74.0
CN,白银市,spring,pm25,23.0
CN,白银市,spring,so2,8.0
CN,百色市,spring,co,800.0
CN,百色市,spring,no2,16.0
CN,百色市,spring,o3,131.0
CN,百色市,spring,pm10,76.0
CN,百色市,spring,pm25,31.0
CN,百色市,spring,so2,37.0
CN,益阳市,spring,co,1250.0
CN,益阳市,spring,no2,32.0
CN,益阳市,spring,o3,193.0
CN,益阳市,spring,pm10,103.5
CN,益阳市,spring,pm25,61.5
CN,益阳市,spring,so2,8.0
CN,盐城市,spring,co,566.6666666666666
CN,盐城市,spring,no2,24.333333333333332
CN,盐城市,spring,o3,224.33333333333334
CN,盐城市,spring,pm10,80.66666666666667
CN,盐城市,spring,pm25,41.333333333333336
CN,盐城市,spring,so2,8.0
CN,盘锦市,spring,co,750.0
CN,盘锦市,spring,no2,15.5
CN,盘锦市,spring,o3,238.5
CN,盘锦市,spring,pm10,25.0
CN,盘锦市,spring,pm25,26.0
CN,盘锦市,spring,so2,7.0
CN,眉山市,spring,co,550.0
CN,眉山市,spring,no2,33.5
CN,眉山市,spring,o3,192.0
CN,眉山市,spring,pm10,43.5
CN,眉山市,spring,pm25,30.5
CN,眉山市,spring,so2,10.5
CN,石嘴山市,spring,co,975.0
CN,石嘴山市,spring,no2,54.75
CN,石嘴山市,spring,o3,156.5
CN,石嘴山市,spring,pm10,92.75
CN,石嘴山市,spring,pm25,25.0
CN,石嘴山市,spring,so2,18.25
CN,石家庄市,spring,co,716.6666666666666
CN,石家庄市,spring,no2,38.166666666666664
CN,石家庄市,spring,o3,263.1666666666667
CN,石家庄市,spring,pm10,121.83333333333333
CN,石家庄市,spring,pm25,33.333333333333336
CN,石家庄市,spring,so2,24.166666666666668
CN,石河子市,spring,co,400.0
CN,石河子市,spring,no2,28.0
CN,石河子市,spring,o3,92.0
CN,石河子市,spring,pm10,20.0
CN,石河子市,spring,pm25,10.0
CN,石河子市,spring,so2,12.0
CN,福州市,spring,co,460.0
CN,福州市,spring,no2,22.0
CN,福州市,spring,o3,143.0
CN,福州市,spring,pm10,44.6
CN,福州市,spring,pm25,20.8
CN,福州市,spring,so2,3.4
CN,秦皇岛市,spring,co,1375.0
CN,秦皇岛市,spring,no2,38.5
CN,秦皇岛市,spring,o3,268.75
CN,秦皇岛市,spring,pm10,129.0
CN,秦皇岛市,spring,pm25,67.75
CN,秦皇岛市,spring,so2,24.25
CN,章丘市,spring,co,400.0
CN,章丘市,spring,no2,40.0
CN,章丘市,spring,o3,255.0
CN,章丘市,spring,pm10,72.0
CN,章丘市,spring,pm25,32.0
CN,章丘市,spring,so2,23.0
CN,红河州,spring,co,600.0
CN,红河州,spring,no2,8.0
CN,红河州,spring,o3,115.0
CN,红河州,spring,pm10,25.0
CN,红河州,spring,pm25,37.0
CN,红河州,spring,so2,6.0
CN,绍兴市,spring,co,866.6666666666666
CN,绍兴市,spring,no2,29.0
CN,绍兴市,spring,o3,230.33333333333334
CN,绍兴市,spring,pm10,126.66666666666667
CN,绍兴市,spring,pm25,72.0
CN,绍兴市,spring,so2,7.333333333333333
CN,绥化市,spring,co,500.0
CN,绥化市,spring,no2,19.0
CN,绥化市,spring,o3,104.5
CN,绥化市,spring,pm10,44.5
CN,绥化市,spring,pm25,18.0
CN,绥化市,spring,so2,17.5
CN,绵阳市,spring,co,733.3333333333334
CN,绵阳市,spring,no2,51.0
CN,绵阳市,spring,o3,159.66666666666666
CN,绵阳市,spring,pm10,60.0
CN,绵阳市,spring,pm25,33.666666666666664
CN,绵阳市,spring,so2,3.6666666666666665
CN,聊城市,spring,co,400.0
CN,聊城市,spring,no2,22.5
CN,聊城市,spring,o3,270.5
CN,聊城市,spring,pm10,93.5
CN,聊城市,spring,pm25,22.0
CN,聊城市,spring,so2,15.0
CN,肇庆市,spring,co,1025.0
CN,肇庆市,spring,no2,43.25
CN,肇庆市,spring,o3,66.75
CN,肇庆市,spring,pm10,47.0
CN,肇庆市,spring,pm25,35.5
CN,肇庆市,spring,so2,9.0
CN,胶南市,spring,co,600.0
CN,胶南市,spring,no2,42.5
CN,胶南市,spring,o3,155.5
CN,胶南市,spring,pm10,66.5
CN,胶南市,spring,pm25,22.5
CN,胶南市,spring,so2,8.5
CN,胶州市,autumn,co,1300.0
CN,胶州市,autumn,no2,84.0
CN,胶州市,autumn,o3,6.0
CN,胶州市,autumn,pm10,270.0
CN,胶州市,autumn,pm25,113.0
CN,胶州市,autumn,so2,21.0
CN,胶州市,spring,co,1200.0
CN,胶州市,spring,no2,119.0
CN,胶州市,spring,o3,274.0
CN,胶州市,spring,pm10,176.0
CN,胶州市,spring,pm25,62.0
CN,胶州市,spring,so2,10.0
CN,自贡市,spring,co,800.0
CN,自贡市,spring,no2,40.333333333333336
CN,自贡市,spring,o3,201.0
CN,自贡市,spring,pm10,79.0
CN,自贡市,spring,pm25,51.0
CN,自贡市,spring,so2,14.0
CN,舟山市,spring,co,666.6666666666666
CN,舟山市,spring,no2,26.0
CN,舟山市,spring,o3,202.33333333333334
CN,舟山市,spring,pm10,39.333333333333336
CN,舟山市,spring,pm25,16.333333333333332
CN,舟山市,spring,so2,4.666666666666667
CN,芜湖市,spring,co,833.3333333333334
CN,芜湖市,spring,no2,75.66666666666667
CN,芜湖市,spring,o3,221.66666666666666
CN,芜湖市,spring,pm10,90.66666666666667
CN,芜湖市,spring,pm25,56.666666666666664
CN,芜湖市,spring,so2,9.666666666666666
CN,苏州市,spring,co,428.57142857142856
CN,苏州市,spring,no2,50.42857142857143
CN,苏州市,spring,o3,226.57142857142858
CN,苏州市,spring,pm10,86.57142857142857
CN,苏州市,spring,pm25,41.285714285714285
CN,苏州市,spring,so2,9.714285714285714
CN,茂名市,spring,co,600.0
CN,茂名市,spring,no2,9.666666666666666
CN,茂名市,spring,o3,112.33333333333333
CN,茂名市,spring,pm10,26.333333333333332
CN,茂名市,spring,pm25,19.333333333333332
CN,茂名市,spring,so2,2.6666666666666665
CN,荆州市,spring,co,800.0
CN,荆州市,spring,no2,65.0
CN,荆州市,spring,o3,164.0
CN,荆州市,spring,pm10,72.0
CN,荆州市,spring,pm25,37.0
CN,荆州市,spring,so2,22.0
CN,荆州市,winter,co,1200.0
CN,荆州市,winter,no2,37.0
CN,荆州市,winter,o3,34.0
CN,荆州市,winter,pm10,104.0
CN,荆州市,winter,pm25,65.0
CN,荆州市,winter,so2,15.0
CN,荆门市,spring,co,566.6666666666666
CN,荆门市,spring,no2,34.333333333333336
CN,荆门市,spring,o3,189.33333333333334
CN,荆门市,spring,pm10,76.0
CN,荆门市,spring,pm25,32.666666666666664
CN,荆门市,spring,so2,13.0
CN,荣成市,spring,co,1100.0
CN,荣成市,spring,no2,15.0
CN,荣成市,spring,o3,186.5
CN,荣成市,spring,pm10,93.5
CN,荣成市,spring,pm25,64.0
CN,荣成市,spring,so2,6.5
CN,莆田市,spring,co,580.0
CN,莆田市,spring,no2,12.8
CN,莆田市,spring,o3,153.8
CN,莆田市,spring,pm10,45.4
CN,莆田市,spring,pm25,21.2
CN,莆田市,spring,so2,3.8
CN,莱州市,spring,co,1200.0
CN,莱州市,spring,no2,52.0
CN,莱州市,spring,o3,488.0
CN,莱州市,spring,pm10,101.0
CN,莱州市,spring,pm25,40.0
CN,莱州市,spring,so2,15.0
CN,莱州市,winter,co,1300.0
CN,莱州市,winter,no2,47.0
CN,莱州市,winter,o3,44.0
CN,莱州市,winter,pm10,68.0
CN,莱州市,winter,pm25,40.0
CN,莱州市,winter,so2,22.0
CN,莱芜市,spring,co,666.6666666666666
CN,莱芜市,spring,no2,29.666666666666668
CN,莱芜市,spring,o3,238.66666666666666
CN,莱芜市,spring,pm10,127.0
CN,莱芜市,spring,pm25,37.666666666666664
CN,莱芜市,spring,so2,16.0
CN,莱西市,spring,co,900.0
CN,莱西市,spring,no2,43.0
CN,莱西市,spring,o3,316.0
CN,莱西市,spring,pm10,186.5
CN,莱西市,spring,pm25,62.5
CN,莱西市,spring,so2,14.5
CN,菏泽市,spring,co,733.3333333333334
CN,菏泽市,spring,no2,22.333333333333332
CN,菏泽市,spring,o3,194.33333333333334
CN,菏泽市,spring,pm10,98.33333333333333
CN,菏泽市,spring,pm25,30.333333333333332
CN,菏泽市,spring,so2,12.333333333333334
CN,萍乡市,spring,co,1750.0
CN,萍乡市,spring,no2,37.5
CN,萍乡市,spring,o3,159.0
CN,萍乡市,spring,pm10,65.5
CN,萍乡市,spring,pm25,35.75
CN,萍乡市,spring,so2,22.25
CN,营口市,spring,co,400.0
CN,营口市,spring,no2,14.5
CN,营口市,spring,o3,226.5
CN,营口市,spring,pm10,40.5
CN,营口市,spring,pm25,22.5
CN,营口市,spring,so2,18.0
CN,葫芦岛市,spring,co,966.6666666666666
CN,葫芦岛市,spring,no2,27.666666666666668
CN,葫芦岛市,spring,o3,274.6666666666667
CN,葫芦岛市,spring,pm10,126.0
CN,葫芦岛市,spring,pm25,75.33333333333333
CN,葫芦岛市,spring,so2,13.333333333333334
CN,蓬莱市,spring,co,1050.0
CN,蓬莱市,spring,no2,23.0
CN,蓬莱市,spring,o3,209.0
CN,蓬莱市,spring,pm10,113.0
CN,蓬莱市,spring,pm25,60.0
CN,蓬莱市,spring,so2,31.5
CN,蚌埠市,spring,co,500.0
CN,蚌埠市,spring,no2,23.4
CN,蚌埠市,spring,o3,187.8
CN,蚌埠市,spring,pm10,79.0
CN,蚌埠市,spring,pm25,27.0
CN,蚌埠市,spring,so2,13.2
CN,衡水市,spring,co,300.0
CN,衡水市,spring,no2,16.5
CN,衡水市,spring,o3,273.0
CN,衡水市,spring,pm10,75.5
CN,衡水市,spring,pm25,32.0
CN,衡水市,spring,so2,14.0
CN,衡阳市,spring,co,975.0
CN,衡阳市,spring,no2,47.0
CN,衡阳市,spring,o3,155.5
CN,衡阳市,spring,pm10,84.25
CN,衡阳市,spring,pm25,51.0
CN,衡阳市,spring,so2,8.25
CN,衢州市,spring,co,766.6666666666666
CN,衢州市,spring,no2,39.0
CN,衢州市,spring,o3,156.66666666666666
CN,衢州市,spring,pm10,75.0
CN,衢州市,spring,pm25,48.666666666666664
CN,衢州市,spring,so2,15.666666666666666
CN,襄阳市,spring,co,600.0
CN,襄阳市,spring,no2,25.333333333333332
CN,襄阳市,spring,o3,188.0
CN,襄阳市,spring,pm10,83.66666666666667
CN,襄阳市,spring,pm25,38.0
CN,襄阳市,spring,so2,18.333333333333332
CN,西双版纳州,spring,co,250.0
CN,西双版纳州,spring,no2,24.0
CN,西双版纳州,spring,o3,129.0
CN,西双版纳州,spring,pm10,50.5
CN,西双版纳州,spring,pm25,34.0
CN,西双版纳州,spring,so2,8.5
CN,西宁市,spring,co,533.3333333333334
CN,西宁市,spring,no2,36.333333333333336
CN,西宁市,spring,o3,143.33333333333334
CN,西宁市,spring,pm10,101.66666666666667
CN,西宁市,spring,pm25,26.333333333333332
CN,西宁市,spring,so2,9.666666666666666
CN,西安市,spring,co,525.0
CN,西安市,spring,no2,55.5
CN,西安市,spring,o3,164.875
CN,西安市,spring,pm10,58.5
CN,西安市,spring,pm25,20.0
CN,西安市,spring,so2,5.75
CN,诸暨市,spring,co,550.0
CN,诸暨市,spring,no2,22.0
CN,诸暨市,spring,o3,174.5
CN,诸暨市,spring,pm10,51.5
CN,诸暨市,spring,pm25,34.5
CN,诸暨市,spring,so2,4.0
CN,贵港市,spring,co,900.0
CN,贵港市,spring,no2,57.333333333333336
CN,贵港市,spring,o3,152.0
CN,贵港市,spring,pm10,89.66666666666667
CN,贵港市,spring,pm25,56.333333333333336
CN,贵港市,spring,so2,14.666666666666666
CN,贵阳市,spring,co,528.5714285714286
CN,贵阳市,spring,no2,26.714285714285715
CN,贵阳市,spring,o3,140.14285714285714
CN,贵阳市,spring,pm10,46.142857142857146
CN,贵阳市,spring,pm25,27.0
CN,贵阳市,spring,so2,5.571428571428571
CN,贺州市,spring,co,700.0
CN,贺州市,spring,no2,20.0
CN,贺州市,spring,o3,118.5
CN,贺州市,spring,pm10,49.0
CN,贺州市,spring,pm25,31.0
CN,贺州市,spring,so2,13.5
CN,资阳市,spring,co,825.0
CN,资阳市,spring,no2,51.75
CN,资阳市,spring,o3,157.25
CN,资阳市,spring,pm10,73.5
CN,资阳市,spring,pm25,40.25
CN,资阳市,spring,so2,9.25
CN,赣州市,spring,co,1325.0
CN,赣州市,spring,no2,16.5
CN,赣州市,spring,o3,122.25
CN,赣州市,spring,pm10,37.25
CN,赣州市,spring,pm25,22.25
CN,赣州市,spring,so2,12.0
CN,赤峰市,spring,co,366.6666666666667
CN,赤峰市,spring,no2,21.333333333333332
CN,赤峰市,spring,o3,136.33333333333334
CN,赤峰市,spring,pm10,60.666666666666664
CN,赤峰市,spring,pm25,18.0
CN,赤峰市,spring,so2,17.0
CN,辽源市,spring,co,600.0
CN,辽源市,spring,no2,14.0
CN,辽源市,spring,o3,189.0
CN,辽源市,spring,pm10,61.0
CN,辽源市,spring,pm25,20.0
CN,辽源市,spring,so2,5.0
CN,辽阳市,spring,co,566.6666666666666
CN,辽阳市,spring,no2,9.0
CN,辽阳市,spring,o3,190.66666666666666
CN,辽阳市,spring,pm10,36.666666666666664
CN,辽阳市,spring,pm25,18.0
CN,辽阳市,spring,so2,7.333333333333333
CN,达州市,spring,co,1300.0
CN,达州市,spring,no2,108.0
CN,达州市,spring,o3,185.5
CN,达州市,spring,pm10,151.0
CN,达州市,spring,pm25,74.5
CN,达州市,spring,so2,11.0
CN,运城市,spring,co,375.0
CN,运城市,spring,no2,9.25
CN,运城市,spring,o3,198.25
CN,运城市,spring,pm10,45.25
CN,运城市,spring,pm25,15.0
CN,运城市,spring,so2,3.5
CN,连云港市,spring,co,775.0
CN,连云港市,spring,no2,23.75
CN,连云港市,spring,o3,206.25
CN,连云港市,spring,pm10,71.0
CN,连云港市,spring,pm25,37.0
CN,连云港市,spring,so2,11.5
CN,通化市,spring,co,900.0
CN,通化市,spring,no2,44.0
CN,通化市,spring,o3,122.0
CN,通化市,spring,pm10,80.0
CN,通化市,spring,pm25,30.0
CN,通化市,spring,so2,5.0
CN,通辽市,spring,co,500.0
CN,通辽市,spring,no2,36.5
CN,通辽市,spring,o3,157.0
CN,通辽市,spring,pm10,104.0
CN,通辽市,spring,pm25,41.0
CN,通辽市,spring,so2,19.5
CN,遂宁市,spring,co,550.0
CN,遂宁市,spring,no2,54.5
CN,遂宁市,spring,o3,148.0
CN,遂宁市,spring,pm10,88.0
CN,遂宁市,spring,pm25,33.5
CN,遂宁市,spring,so2,8.5
CN,遵义市,spring,co,640.0
CN,遵义市,spring,no2,55.6
CN,遵义市,spring,o3,134.0
CN,遵义市,spring,pm10,49.0
CN,遵义市,spring,pm25,23.0
CN,遵义市,spring,so2,8.0
CN,邯郸市,spring,co,333.3333333333333
CN,邯郸市,spring,no2,20.333333333333332
CN,邯郸市,spring,o3,241.33333333333334
CN,邯郸市,spring,pm10,91.66666666666667
CN,邯郸市,spring,pm25,34.333333333333336
CN,邯郸市,spring,so2,6.0
CN,邵阳市,spring,co,825.0
CN,邵阳市,spring,no2,24.5
CN,邵阳市,spring,o3,176.25
CN,邵阳市,spring,pm10,77.75
CN,邵阳市,spring,pm25,55.25
CN,邵阳市,spring,so2,17.25
CN,郑州市,spring,co,566.6666666666666
CN,郑州市,spring,no2,39.0
CN,郑州市,spring,o3,200.33333333333334
CN,郑州市,spring,pm10,79.0
CN,郑州市,spring,pm25,28.5
CN,郑州市,spring,so2,8.833333333333334
CN,郴州市,spring,co,933.3333333333334
CN,郴州市,spring,no2,29.333333333333332
CN,郴州市,spring,o3,136.0
CN,郴州市,spring,pm10,57.666666666666664
CN,郴州市,spring,pm25,29.666666666666668
CN,郴州市,spring,so2,25.0
CN,鄂尔多斯市,spring,co,640.0
CN,鄂尔多斯市,spring,no2,33.4
CN,鄂尔多斯市,spring,o3,178.8
CN,鄂尔多斯市,spring,pm10,55.6
CN,鄂尔多斯市,spring,pm25,11.8
CN,鄂尔多斯市,spring,so2,7.6
CN,鄂州市,spring,co,3800.0
CN,鄂州市,spring,no2,81.0
CN,鄂州市,spring,o3,164.0
CN,鄂州市,spring,pm10,123.0
CN,鄂州市,spring,pm25,59.0
CN,鄂州市,spring,so2,84.0
CN,酒泉市,spring,co,1000.0
CN,酒泉市,spring,no2,48.5
CN,酒泉市,spring,o3,146.0
CN,酒泉市,spring,pm10,141.0
CN,酒泉市,spring,pm25,51.5
CN,酒泉市,spring,so2,12.0
CN,重庆市,spring,co,1157.142857142857
CN,重庆市,spring,no2,78.42857142857143
CN,重庆市,spring,o3,175.35714285714286
CN,重庆市,spring,pm10,69.14285714285714
CN,重庆市,spring,pm25,33.57142857142857
CN,重庆市,spring,so2,7.071428571428571
CN,金华市,spring,co,600.0
CN,金华市,spring,no2,56.0
CN,金华市,spring,o3,197.0
CN,金华市,spring,pm10,89.5
CN,金华市,spring,pm25,37.0
CN,金华市,spring,so2,8.0
CN,金昌市,spring,co,600.0
CN,金昌市,spring,no2,25.0
CN,金昌市,spring,o3,157.33333333333334
CN,金昌市,spring,pm10,37.666666666666664
CN,金昌市,spring,pm25,10.333333333333334
CN,金昌市,spring,so2,4.666666666666667
CN,钦州市,spring,co,966.6666666666666
CN,钦州市,spring,no2,37.333333333333336
CN,钦州市,spring,o3,152.66666666666666
CN,钦州市,spring,pm10,78.33333333333333
CN,钦州市,spring,pm25,41.0
CN,钦州市,spring,so2,14.666666666666666
CN,铁岭市,spring,co,650.0
CN,铁岭市,spring,no2,60.0
CN,铁岭市,spring,o3,194.0
CN,铁岭市,spring,pm10,110.0
CN,铁岭市,spring,pm25,35.0
CN,铁岭市,spring,so2,12.5
CN,铜川市,spring,co,533.3333333333334
CN,铜川市,spring,no2,57.0
CN,铜川市,spring,o3,175.0
CN,铜川市,spring,pm10,74.0
CN,铜川市,spring,pm25,51.666666666666664
CN,铜川市,spring,so2,16.0
CN,铜陵市,spring,co,820.0
CN,铜陵市,spring,no2,81.6
CN,铜陵市,spring,o3,181.8
CN,铜陵市,spring,pm10,121.2
CN,铜陵市,spring,pm25,63.8
CN,铜陵市,spring,so2,14.2
CN,银川市,spring,co,600.0
CN,银川市,spring,no2,66.5
CN,银川市,spring,o3,150.5
CN,银川市,spring,pm10,74.0
CN,银川市,spring,pm25,21.5
CN,银川市,spring,so2,6.75
CN,锡林郭勒盟,spring,co,100.0
CN,锡林郭勒盟,spring,no2,4.0
CN,锡林郭勒盟,spring,o3,128.0
CN,锡林郭勒盟,spring,pm10,23.0
CN,锡林郭勒盟,spring,pm25,10.0
CN,锡林郭勒盟,spring,so2,5.0
CN,锦州市,spring,co,1250.0
CN,锦州市,spring,no2,22.5
CN,锦州市,spring,o3,295.25
CN,锦州市,spring,pm10,93.25
CN,锦州市,spring,pm25,80.5
CN,锦州市,spring,so2,44.0
CN,镇江市,spring,co,1266.6666666666667
CN,镇江市,spring,no2,58.666666666666664
CN,镇江市,spring,o3,223.66666666666666
CN,镇江市,spring,pm10,148.0
CN,镇江市,spring,pm25,142.0
CN,镇江市,spring,so2,24.0
CN,长春市,spring,co,585.7142857142857
CN,长春市,spring,no2,42.0
CN,长春市,spring,o3,132.85714285714286
CN,长春市,spring,pm10,49.857142857142854
CN,长春市,spring,pm25,26.428571428571427
CN,长春市,spring,so2,5.285714285714286
CN,长沙市,spring,co,957.1428571428571
CN,长沙市,spring,no2,68.42857142857143
CN,长沙市,spring,o3,207.0
CN,长沙市,spring,pm10,92.0
CN,长沙市,spring,pm25,44.0
CN,长沙市,spring,so2,8.142857142857142
CN,长治市,spring,co,750.0
CN,长治市,spring,no2,18.5
CN,长治市,spring,o3,218.5
CN,长治市,spring,pm10,57.5
CN,长治市,spring,pm25,32.0
CN,长治市,spring,so2,8.0
CN,阜新市,spring,co,675.0
CN,阜新市,spring,no2,16.5
CN,阜新市,spring,o3,235.25
CN,阜新市,spring,pm10,139.0
CN,阜新市,spring,pm25,46.0
CN,阜新市,spring,so2,21.0
CN,防城港市,spring,co,900.0
CN,防城港市,spring,no2,15.0
CN,防城港市,spring,o3,182.0
CN,防城港市,spring,pm10,72.0
CN,防城港市,spring,pm25,49.0
CN,防城港市,spring,so2,5.5
CN,阳江市,spring,co,900.0
CN,阳江市,spring,no2,17.0
CN,阳江市,spring,o3,84.0
CN,阳江市,spring,pm10,21.0
CN,阳江市,spring,pm25,22.0
CN,阳江市,spring,so2,5.0
CN,阳泉市,spring,co,1000.0
CN,阳泉市,spring,no2,52.75
